L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
8,2.3,0.7578925981495374,0.16857412180224465,2779.6678924211624,-0.4268838609735562,1.5102384266574749,6271.461673075156,27.916722146739136,18.58118819949421,2725.669096042895,2.1545225442754803,2.6280426425518186,3527.076087422966,0.6135559029130875,0.09765319950563119,2056.6818249078738,8000,1000,19
8,2.3117,0.7416111840460116,0.1755016369902352,2527.817448065958,-0.46056492146832867,1.5476370824446446,6092.748089147032,26.507311989012415,14.167161001532207,2651.7947681248593,2.025561502747867,2.6907211059684455,3362.2534229453186,0.6100726075471155,0.09957336532929148,1982.5540228219065,8000,1000,20
8,2.34,0.7145341022755688,0.19032921036742487,2303.9497271020728,-0.5595306473483429,1.906930143470977,6168.719211819542,24.12128405448718,14.135238837002442,2580.611650076623,1.8292470189638457,2.738376699284296,3398.1040120277203,0.5980313934106082,0.11071379988990454,2066.6686099377007,8000,1000,21
12,2.0,0.9101006944444443,0.06286717699611143,3682.167354727896,-0.09929193731690501,0.10136543590324673,3828.4990866932894,109.73198611111111,36.994484544903415,3559.889513679207,4.022000140334621,2.4644598770473665,3908.605223290218,0.6632606407599748,0.014191790312229783,3381.427492704208,8000,1000,22
12,2.0283,0.9035989583333334,0.0636693396149151,4025.355446316865,-0.10689214271881307,0.09555371077363432,4471.450466874966,106.28772487359419,36.69426528764087,3464.7118990226854,3.9789321248238494,2.470227374399308,3637.7027275493583,0.6623866195482014,0.018221361739478636,3102.730693894221,8000,1000,23
12,2.0567,0.8921545138888888,0.07016883959749091,3651.025247334006,-0.11995775360061849,0.09680977923313576,3841.8408365726546,100.72222458577116,38.172476371226715,3337.3982542996855,3.8090191448689485,2.6437545982154087,3870.5396505794306,0.6619533333751371,0.01630917687552167,2956.6064523314376,8000,1000,24
12,2.085,0.8777881944444444,0.08323684067105207,3288.705057193825,-0.14003220562189,0.13323275595012393,3736.2181173177864,94.3158006927791,40.12437545123529,3540.2102254717197,3.5907823514445583,2.8444888292579167,4000.0,0.6602543187724308,0.023634889225811744,2973.5068262055033,8000,1000,25
12,2.1133,0.8616822916666668,0.09705375166924089,3254.486786878053,-0.17370911304859157,0.5715847708065174,6123.8330918906095,90.03965132205029,39.483471506699814,3212.170832705607,3.5503086889034767,2.8096536658949485,4000.0,0.6571414074562443,0.03288539830605853,3008.6858800536406,8000,1000,26
12,2.1417,0.8456211275040983,0.0977133586524396,2700.572425455429,-0.18955684155722813,0.2912739939462175,4786.236166942318,85.52899954864515,39.247485066191004,2950.4633941029088,3.452309405139916,2.8478188670039235,3619.596054062245,0.6523904959956457,0.039887703841002674,2053.615077924132,8000,1000,27
12,2.17,0.8290041260315079,0.11156640144856139,2514.087607697139,-0.2220974817289803,0.3974138676484593,4607.261499264265,78.9022225422427,40.864256922457024,3023.9773703469714,3.1987590523519676,3.0071217581757876,3716.7247700659814,0.6471888577393526,0.05462900032028414,2006.5607558963932,8000,1000,28
12,2.1983,0.8070854519185352,0.12214933912700815,2525.1713196702412,-0.2529369027254901,0.35489485514942815,3840.3276374827506,73.67446814963075,40.29077182789153,2821.854960969635,3.0819107362664595,3.0305347766433983,3687.641543623833,0.6440568269376168,0.050702974838304826,1973.2552543943789,8000,1000,29
12,2.22,0.7907011475090995,0.1291277885456889,2379.8980191720366,-0.28758001153223284,0.5378948691841448,5156.170570426784,69.11525118868867,40.2500234210003,2814.1008626651687,2.9034305286544626,3.128781154782789,3730.3504398306536,0.6393121415978058,0.06334984247449678,1878.5357466305256,8000,1000,30
12,2.2267,0.7795868055555556,0.1304480790824342,2229.168513207705,-0.31833485495846303,0.6445203030201846,5278.11788393346,67.2180493804983,40.46687845619167,2767.530636164234,2.846964398090098,3.133711625784508,3692.5771165790393,0.629938813850929,0.07474544874435457,1518.9121931080142,8000,1000,31
12,2.23,0.7741197916666667,0.13337674703506186,2152.1467683009164,-0.3222347935155723,0.5643959735623958,5044.555214532441,66.12560569257597,31.411784710016445,2522.05637398416,2.8264016795251785,3.112180448774128,3446.612651088504,0.6290715707592979,0.07366065277659499,1544.7960538700374,8000,1000,32
12,2.24,0.7672465277777778,0.1376524710048611,2038.8708807139315,-0.3397917744859192,0.630677408118042,4189.443103982535,64.54239831349206,31.042914536105137,2532.24376187193,2.729820281915616,3.2020160761118,3576.2813749361535,0.625598110350518,0.0641029961303971,1229.926311376774,8000,1000,33
12,2.25,0.7577916666666668,0.14422028967092843,1898.9835110390763,-0.3607953434801877,0.6887098690903799,3799.9383883097885,62.086716049382716,31.106904403850624,2386.199009624282,2.646439803954917,3.2103660155921814,3191.830141576151,0.6223144884071016,0.08756635162388245,1455.9829262942408,8000,1000,34
12,2.255,0.7561597222222222,0.1420282566357145,2278.5393359091645,-0.3641589218605666,0.6816962580008415,4516.194675731975,62.15611603843312,31.083379567077966,2539.4115398078598,2.6417371150460722,3.2319250042180587,3448.3234829098715,0.6286855813787328,0.08153610381491028,1907.235545516628,8000,1000,35
12,2.26,0.7493350694444444,0.14256577201573314,2018.3216561803056,-0.38126889956016635,1.0561159714273278,5690.220544499821,59.70691218043265,31.126772691280337,2410.608617074311,2.5324910588300336,3.2843918204571265,3473.0488880695016,0.62383595927916,0.07757719005019273,1470.6745194138705,8000,1000,36
12,2.27,0.733873263888889,0.152926024951496,1839.4565166190584,-0.41598039200357495,0.8015633680858467,3776.393874654161,57.40995013460597,30.48583046658286,2291.169883223669,2.494479236408535,3.2176064763299523,3438.6284233376364,0.6143330267600042,0.09928217575102555,1349.9016147834839,8000,1000,37
